County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL STORE #17160,15025,US,02**2542,Cig/OTP Retail,02/28/2022,"1227 STATE ROUTE 837
JEFFERSON HILLS, PA 15025"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL #18488,16504,US,25**7281,Retail,02/28/2022,"4972 WATTSBURG RD
ERIE, PA 16504
(42.103864, -80.029616)"
WESTMORELAND,LATHIA INVESTMENTS LLC,BP JEANNETTE,15644-2749,US,65**5139,Cig/OTP Retail,02/28/2022,"1110 LOWRY AVE
JEANNETTE, PA 15644-2749
(40.314855, -79.618986)"
FOREST,DOLGENCORP LLC,DOLLAR GENERAL STORE #11278,16239,US,27**6309,Cig/OTP Retail,02/28/2022,"41213 ROUTE 66
MARIENVILLE, PA 16239
(41.458973, -79.140153)"
CRAWFORD,DOLGENCORP LLC,DOLLAR GENERAL STORE 19881,16335,US,20**0103,Cig/OTP Retail,02/28/2022,"7735 MCHENRY ST
MEADVILLE, PA 16335
(41.61148, -80.151618)"
PHILADELPHIA,JORGE DECOO,DECOO GROCERY,19134,US,51**4905,Retail,02/28/2022,"3000 A STREET
PHILADELPHIA, PA 19134
(39.9953, -75.128005)"
ADAMS,DOLGENCORP LLC,DOLLAR GENERAL STORE #07329,17350,US,01**6242,Cig/OTP Retail,02/28/2022,"3170 CARLISLE PIKE
NEW OXFORD, PA 17350
(39.872819, -77.028542)"
ALLEGHENY,GIANT EAGLE INC,GIANT EAGLE #91,15212,US,02**2921,Retail,02/28/2022,"318-320 CEDAR AVENUE
PITTSBURGH, PA 15212
(40.451004, -80.00097)"
JEFFERSON,DOLGENCORP LLC,DOLLAR GENERAL STORE #18983,15764,US,33**7026,Retail,02/28/2022,"3317 ROUTE 36
OLIVEBURG, PA 15764
(40.987931, -79.022058)"
PHILADELPHIA,SAAHIR INC,AL SHAM RESTUARANT,19149,US,51**1268,OTP Retail,02/28/2022,"6738 BUSTLETON AVENUE
PHILADELPHIA, PA 19149
(40.040065, -75.065956)"
ADAMS,DOLGENCORP LLC,DOLLAR GENERAL STORE #15422,18621,US,01**8883,Cig/OTP Retail,02/28/2022,"2417 STATE ROUTE 118
HUNLOCK CREEK, PA 18621
(41.305721, -76.093102)"
WASHINGTON,DOLGENCORP LLC,DOLLAR GENERAL #17987,15321,US,63**4533,OTP Retail,02/28/2022,"3575 MILLERS RUN ROAD
CECIL, PA 15321
(40.320034, -80.216121)"
LANCASTER,DOLGENCORP LLC,DOLLAR GENERAL STORE #7985,17022-2852,US,36**6274,Cig/OTP Retail,02/28/2022,"1627 S MARKET ST
ELIZABETHTOWN, PA 17022-2852
(40.138033, -76.584779)"
ALLEGHENY,HARTMAN MUSIC INC,THE GARAGE,15210,US,02**7708,Vending,02/28/2022,"ATTWOOD STREET
PITTSBURGH, PA 15210"
ALLEGHENY,GIANT EAGLE INC,GIANT EAGLE 40,15232-1206,US,70**3110,Cig/OTP Retail,02/28/2022,"5550 CENTRE AVE
PITTSBURGH, PA 15232-1206
(40.45694, -79.93517)"
SCHUYLKILL,BROK SEL MARKETS INC,BROK SEL MARKETS INC,17901-2103,US,54**4244,Cig/OTP Retail,02/28/2022,"1607 W MARKET ST
POTTSVILLE, PA 17901-2103
(40.679055, -76.212075)"
ALLEGHENY,HARTMAN MUSIC INC,LIBRARY VETS,15129,US,02**7708,Vending,02/28/2022,"6544 CHURCH STREET
SOUTH PARK, PA 15129
(40.287625, -80.02264)"
UNION,DOLGENCORP LLC,DOLLAR GENERAL # 17844,17810,US,60**4221,Retail,02/28/2022,"16786 US ROUTE 15
ALLENWOOD, PA 17810
(41.106214, -76.897183)"
ADAMS,DOLGENCORP LLC,DOLLAR GENERAL STORE # 18918,17350,US,01**7528,OTP Retail,02/28/2022,"5736 CARLISLE PIKE
NEW OXFORD, PA 17350
(39.938232, -77.062424)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL #19008,15233,US,02**4751,Retail,02/28/2022,"1215 BRIGHTON RD
PITTSBURGH, PA 15233
(40.455128, -80.014956)"
DELAWARE,PROSPECT PARK FOOD MART INC,PROSPECT PARK FOOD MART INC,19076,US,23**8034,Retail,02/28/2022,"759 CHESTER PIKE
PROSPECT PARK, PA 19076
(39.882653, -75.305749)"
MCKEAN,DOLGENCORP LLC,DOLLAR GENERAL STORE #2191,16735-1135,US,42**6033,Cig/OTP Retail,02/28/2022,"397 N FRALEY ST
KANE, PA 16735-1135
(41.666487, -78.811982)"
BEAVER,DOLGENCORP LLC,DOLLAR GENERAL STORE 20757,15061,US,04**0711,Cig/OTP Retail,02/28/2022,"1543 PENNSYLVANIA AVE
MONACA, PA 15061
(40.687958, -80.27272)"
LYCOMING,DOLGENCORP LLC,DOLLAR GENERAL STORE 21298,17740,US,41**1260,Cig/OTP Retail,02/28/2022,"149 MOUNTAIN VIEW LANE
JERSEY SHORE, PA 17740
(41.151677, -77.184259)"
MERCER,DOLGENCORP LLC,DOLLAR GENERAL #17753,16133,US,43**4748,Retail,02/28/2022,"1118 FRANKLIN RD
JACKSON CENTER, PA 16133
(41.270047, -80.148122)"
BUTLER,DOLGENCORP LLC,DOLLAR GENERAL # 14687,16052-2121,US,10**8551,Cig/OTP Retail,02/28/2022,"1053 NEW CASTLE RD
PROSPECT, PA 16052-2121
(40.90645, -80.024446)"
ADAMS,DOLGENCORP LLC,DOLLAR GENERAL STORE #7506,17320-9510,US,01**6249,Cig/OTP Retail,02/28/2022,"4910 FAIRFIELD RD STE G
FAIRFIELD, PA 17320-9510
(39.780525, -77.378584)"
CAMBRIA,DOLGENCORP LLC,DOLLAR GENERAL STORE #9212,15909-1922,US,11**6190,Cig/OTP Retail,02/28/2022,"175 1ST ST
CONEMAUGH, PA 15909-1922
(40.3482, -78.882972)"
BEAVER,DOLGENCORP LLC,DOLLAR GENERAL STORE 21304,15066,US,04**1418,Cig/OTP Retail,02/28/2022,"546 ROUTE 68
NEW BRIGHTON, PA 15066
(40.736496, -80.262909)"
CENTRE,DOLGENCORP LLC,DOLLAR GENERAL STORE #2263,16823-1354,US,14**6038,Cig/OTP Retail,02/28/2022,"141 S SPRING ST
BELLEFONTE, PA 16823-1354
(40.910547, -77.779191)"
SUSQUEHANNA,DOLGENCORP LLC,DOLLAR GENERAL STORE #18204,18834,US,58**5852,Retail,02/28/2022,"1350 MAIN ST
NEW MILFORD, PA 18834
(41.883805, -75.72742)"
PHILADELPHIA,RAMOCO MARKETING GROUP LLC,67266- LOWBER FUELS,19150,US,51**1463,Cig/OTP Retail,02/28/2022,"8244 LOWBER AVE
PHILADELPHIA, PA 19150
(40.071895, -75.178486)"
PHILADELPHIA,OXYGEN DELI GROCERY INC,OXYGEN DELI GROCERY INC,19104,US,51**2804,Cig/OTP Retail,02/28/2022,"4086 LANCASTER AVE
PHILADELPHIA, PA 19104
(39.964809, -75.205007)"
CAMBRIA,DOLGENCORP LLC,DOLLAR GENERAL #18986,16640,US,11**7296,OTP Retail,02/28/2022,"2535 GLENDALE VALLEY BLVD
FLINTON, PA 16640
(40.715576, -78.52202)"
PHILADELPHIA,NEW YORK DELI CORP,NEW YORK DELI CORP,19140,US,51**8980,Retail,02/28/2022,"1416 W ERIE AVE
PHILADELPHIA, PA 19140
(40.00936, -75.15214)"
WASHINGTON,GIANT EAGLE INC,MARKET DISTRICT EXPRESS #5104,15317-3267,US,70**3254,Cig/OTP Retail,02/28/2022,"2840 WASHINGTON RD
MCMURRAY, PA 15317-3267
(40.303184, -80.097073)"
PIKE,SMOKERS PARADISE 2 CORP.,SMOKERS PARADISE 2 CORP.,18336-1437,US,52**8685,Cig/OTP Retail,02/28/2022,"202 PENNSYLVANIA AVE
MATAMORAS, PA 18336-1437
(41.369446, -74.699579)"
LANCASTER,DOLGENCORP LLC,DOLLAR GENERAL #16238,17601,US,36**2774,OTP Retail,02/28/2022,"3510 MARIETTA AVE
LANCASTER, PA 17601
(40.062857, -76.429164)"
PIKE,SMOKERS PARADISE 1 CORP.,SMOKERS PARADISE 1 CORP,18336-1712,US,52**8686,Cig/OTP Retail,02/28/2022,"10 STELLA ST
MATAMORAS, PA 18336-1712
(41.360484, -74.709544)"
UNION,DOLGENCORP LLC,DOLLAR GENERAL STORE #19751,17829,US,60**8765,OTP Retail,02/28/2022,"103 MAIN STREET
HARTLETON, PA 17829
(40.787422, -76.520811)"
LAWRENCE,BREAKERS PUB LLC,BREAKERS PUB LLC,16117,US,37**9535,Retail,02/28/2022,"183 PORTERSVILLE RD
ELLWOOD CITY, PA 16117
(40.858776, -80.266418)"
DELAWARE,STEVEN INFANTE,S8 BROTHERS FOOD MARKET,19082,US,23**3610,Retail,02/28/2022,"7056 MARSHALL RD
UPPER DARBY, PA 19082
(39.951404, -75.266318)"
CLEARFIELD,DOLGENCORP LLC,DOLLAR GENERAL STORE 21511,15801,US,17**1995,Cig/OTP Retail,02/28/2022,"1110 CARSON HILL RD
DUBOIS, PA 15801
(41.064358, -78.732421)"
BERKS,JIYA RETAIL LLC,JIYA RETAIL LLC,19608,US,06**1838,Cig/OTP Retail,02/28/2022,"4864 PENN AVE
SINKING SPRING, PA 19608
(40.326857, -76.050734)"
PHILADELPHIA,LV GROCERY INC,LV GROCERY INC,19134-3536,US,51**0812,Retail,02/28/2022,"1854 HART LN
PHILADELPHIA, PA 19134-3536
(39.990871, -75.120706)"
ALLEGHENY,CITY COIN MACHINE SERVICE INC,ITALIAN CLUB,15350,US,02**7785,Vending,02/28/2022,"283 MUSE BISHOP ROAD
MUSE, PA 15350
(40.297497, -80.203258)"
CUMBERLAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #149,17257-1509,US,21**5972,Cig/OTP Retail,02/28/2022,"486 E KING ST
SHIPPENSBURG, PA 17257-1509
(40.05684, -77.510147)"
SOMERSET,DOLGENCORP LLC,DOLLAR GENERAL STORE #7646,15501,US,56**6253,Cig/OTP Retail,02/28/2022,"4306 GLADES PIKE
SOMERSET, PA 15501
(40.009723, -79.103058)"
MCKEAN,DOLGENCORP LLC,DOLLAR GENERAL STORE #10716,16743-1026,US,42**6294,Cig/OTP Retail,02/28/2022,"502 N MAIN ST
PORT ALLEGANY, PA 16743-1026
(41.817511, -78.28503)"
CENTRE,CAPL RETAIL LLC,UNI-MART #192,16801,US,14**1212,Cig/OTP Retail,02/28/2022,"3180 WEST COLLEGE AVE
STATE COLLEGE, PA 16801
(40.760473, -77.878535)"
ALLEGHENY,LAXMI NARAYANA CORPORATION,SHELL CLAIRTON,15025,US,02**2275,Cig/OTP Retail,02/28/2022,"1405 N STATE STREET
CLAIRTON, PA 15025
(40.318192, -79.899111)"
CAMBRIA,GIANT EAGLE INC,GIANT EAGLE #19,15906-2440,US,70**3243,Cig/OTP Retail,02/28/2022,"1233 BROAD ST # 45
JOHNSTOWN, PA 15906-2440
(40.345441, -78.939326)"
BUCKS,DOLGENCORP LLC,DOLLAR GENERAL STORE 987,18949-3001,US,09**6003,Cig/OTP Retail,02/28/2022,"5847 EASTON RD
PLUMSTEADVILLE, PA 18949-3001
(40.386164, -75.146477)"
WESTMORELAND,M&G DISTRIBUTOR INC,"M&G DISTRIBUTOR, INC",15644,US,65**2388,Retail,02/28/2022,"1317 PENN AVE
JEANNETTE, PA 15644
(40.330132, -79.627738)"
PHILADELPHIA,TD FOOD MARKET INC,TD FOOD MARKET INC,19132,US,51**2832,Retail,02/28/2022,"2565 N 30TH ST
PHILADELPHIA, PA 19132
(39.995612, -75.180539)"
PHILADELPHIA,PAPY DELI GROCERY INC,PAPY DELI GROCERY INC,19134-2545,US,51**2764,Retail,02/28/2022,"3339 JASPER ST
PHILADELPHIA, PA 19134-2545
(39.997002, -75.108733)"
MERCER,DOLGENCORP LLC,DOLLAR GENERAL STORE #8429,16137-5016,US,43**6348,Cig/OTP Retail,02/28/2022,"514 GREENVILLE RD
MERCER, PA 16137-5016
(41.233295, -80.241311)"
ARMSTRONG,DOLGENCORP LLC,DOLLAR GENERAL #18207,15736,US,03**4971,OTP Retail,02/28/2022,"11268 US ROUTE 422
ELDERTON, PA 15736
(40.696138, -79.344531)"
WESTMORELAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #3975,15650-2867,US,65**6084,Cig/OTP Retail,02/28/2022,"1032 LATROBE THIRTY PLZ
LATROBE, PA 15650-2867
(40.288304, -79.386277)"
BEAVER,DOLGENCORP LLC,DOLLAR GENERAL STORE #19682,15043,US,04**9060,Cig/OTP Retail,02/28/2022,"1228 SR 168
GEORGETOWN, PA 15043
(40.58552, -80.476751)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL #19267,15206,US,02**5083,OTP Retail,02/28/2022,"123 NORTH SHERIDAN AVE
PITTSBURGH, PA 15206
(40.46191, -79.923189)"
INDIANA,DOLGENCORP LLC,DOLLAR GENERAL STORE #4419,15748-1519,US,32**6102,Cig/OTP Retail,02/28/2022,"110 S MAIN ST
HOMER CITY, PA 15748-1519
(40.54088, -79.160406)"
LACKAWANNA,DOLGENCORP LLC,DOLLAR GENERAL STORE #7953,18407-1189,US,35**6273,Cig/OTP Retail,02/28/2022,"404 MAIN ST
SIMPSON, PA 18407-1189
(41.554562, -75.52713)"
FAYETTE,DOLGENCORP LLC,DOLLAR GENERAL STORE #13619,15401-6555,US,26**6420,Cig/OTP Retail,02/28/2022,"1137 NATIONAL PIKE # 40
UNIONTOWN, PA 15401-6555
(39.9191, -79.754545)"
NORTHAMPTON,DOLGENCORP LLC,DOLLAR GENERAL STORE #7024,18088-1713,US,48**6172,Cig/OTP Retail,02/28/2022,"440 MAIN ST
WALNUTPORT, PA 18088-1713
(40.75649, -75.595327)"
DAUPHIN,REYANSH RANA LLC,REYANSH RANA LLC,17103,US,22**5460,Retail,02/28/2022,"1951 HERR ST
HARRISBURG, PA 17103
(40.277162, -76.863397)"
SCHUYLKILL,DOLGENCORP LLC,DOLLAR GENERAL STORE #19368,17922,US,54**7591,Retail,02/28/2022,"6 HICKORY DR LOT 1
AUBURN, PA 17922
(40.604596, -76.086533)"
BERKS,GLENSIDE GROCERY CORPORATION,GLENSIDE GROCERY CORPOTATION,19601,US,06**4252,OTP Retail,02/28/2022,"1230 SCHUYLKILL AVE
READING, PA 19601
(40.354086, -75.947049)"
UNION,DOLGENCORP LLC,DOLLAR GENERAL #18185,17856,US,60**4872,OTP Retail,02/28/2022,"980 OLD RTE 15
NEW COLUMBIA, PA 17856
(41.033906, -76.866382)"
LUZERNE,KRISHNA PA LLC,KRISHNA PA LLC,18224-1901,US,40**4336,Retail,02/28/2022,"505 CENTRE STREET
FREELAND, PA 18224-1901
(41.016653, -75.897479)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL STORE #9694,15120-1517,US,02**6215,Cig/OTP Retail,02/28/2022,"325 E 8TH AVE
HOMESTEAD, PA 15120-1517
(40.408267, -79.908489)"
PIKE,DOLGENCORP LLC,DOLLAR GENERAL #17272,18337,US,52**4039,OTP Retail,02/28/2022,"566 RTE 6 AND 209
MILFORD, PA 18337
(41.332186, -74.782363)"
BUCKS,DOLGENCORP LLC,DOLLAR GENERAL #17970,19067,US,09**5552,OTP Retail,02/28/2022,"1279 OLD BRISTOL PIKE
MORRISVILLE, PA 19067
(40.172991, -74.792732)"
PHILADELPHIA,DAWIT TSEGAY,KEREN FOOD MARKET,19139,US,51**8653,Retail,02/28/2022,"4808 SPRUCE ST
PHILADELPHIA, PA 19139
(39.95367, -75.218592)"
WASHINGTON,GIANT EAGLE INC,HBC SERVICE CO,15301,US,63**0547,CSA/OTP Wholesale,02/28/2022,"601A MEADOWLANDS BLVD
WASHINGTON, PA 15301
(40.234569, -80.204754)"
WASHINGTON,DOLGENCORP LLC,DOLLAR GENERAL STORE #16359,15333,US,63**1040,Cig/OTP Retail,02/28/2022,"3220 NATIONAL PIKE
FREDERICKTOWN, PA 15333
(40.053038, -80.001775)"
LACKAWANNA,YANA LLC,PECKVILLE BEER & TOBACCO,18452,US,35**9203,OTP Retail,02/28/2022,"1129 MAIN STREET
PECKVILLE, PA 18452
(41.479965, -75.590103)"
ALLEGHENY,GIANT EAGLE INC,GETGO # 3137,15056-1206,US,70**3201,Cig/OTP Retail,02/28/2022,"8A QUAKER VILLAGE SHOPPING CTR
LEETSDALE, PA 15056-1206
(40.561423, -80.206209)"
MONTGOMERY,AK BEER LLC,AK BEER LLC,18915,US,46**2289,Cig/OTP Retail,02/28/2022,"793 BETHELEHEM PIKE
COLMAR, PA 18915
(40.280749, -75.261825)"
MERCER,DOLGENCORP LLC,DOLLAR GENERAL STORE #11460,16159-3628,US,43**6316,Cig/OTP Retail,02/28/2022,"3452 SHARON RD
WEST MIDDLESEX, PA 16159-3628
(41.17966, -80.455502)"
WASHINGTON,GIANT EAGLE INC,GET GO #3027,15358,US,70**3153,Cig/OTP Retail,02/28/2022,"3143 NATIONAL PIKE RD
RICHEYVILLE, PA 15358"
WESTMORELAND,DOLGENCORP LLC,DOLLAR GENERAL STORE # 7798,15601-3037,US,65**6262,Cig/OTP Retail,02/28/2022,"450 S MAIN ST
GREENSBURG, PA 15601-3037
(40.298411, -79.542875)"
TIOGA,DOLGENCORP LLC,DOLLAR GENERAL STORE 1412,16920,US,59**6012,Cig/OTP Retail,02/28/2022,"415 MAIN ST
ELKLAND, PA 16920
(41.905139, -77.762324)"
DELAWARE,STEVEN INFANTE,S8 BROTHERS FOOD MARKET & DELI,19082,US,23**3514,OTP Retail,02/28/2022,"7056 MARSHALL ROAD
UPPER DARBY, PA 19082
(39.951404, -75.266318)"
PERRY,DOLGENCORP LLC,DOLLAR GENERAL #19690,17020,US,50**8274,OTP Retail,02/28/2022,"325 NEW BLOOMFIELD ROAD
DUNCANNON BOROUGH, PA 17020
(40.391565, -77.043159)"
PHILADELPHIA,E J K INVESTMENTS LLC,E J K INVESTMENTS LLC,19124-3003,US,51**1593,Cig/OTP Retail,02/28/2022,"4149 ROOSEVELT BLVD
PHILADELPHIA, PA 19124-3003
(40.028788, -75.106231)"
ADAMS,DOLGENCORP LLC,DOLLAR GENERAL STORE # 18918,17350,US,01**7579,Retail,02/28/2022,"5736 CARLISLE PIKE
NEWOXFORD, PA 17350
(39.938232, -77.062424)"
ALLEGHENY,LAXMI NARAYANA CORPORATION,LNC STORE #9,15140,US,02**5502,Retail,02/28/2022,"479 BROADWAY ST
PITCAIRN, PA 15140
(40.401724, -79.778151)"
BLAIR,GIANT EAGLE INC,GIANT EAGLE #71,16602-6543,US,70**3262,Cig/OTP Retail,02/28/2022,"181 SOPHRIRA LN
ALTOONA, PA 16602-6543
(40.48529, -78.38756)"
SOMERSET,DOLGENCORP LLC,DOLLAR GENERAL STORE #16464,15926,US,56**1772,Cig/OTP Retail,02/28/2022,"125 HUCKLEBERRY HWY
CENTRAL CITY, PA 15926
(40.05618, -78.82835)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL #19485,15044,US,02**7293,OTP Retail,02/28/2022,"289 OAK ROAD
GIBSONIA, PA 15044
(40.629804, -79.888457)"
LEHIGH,DOLGENCORP LLC,DOLLAR GENERAL STORE 20826,18062,US,39**0097,Cig/OTP Retail,02/28/2022,"155 W MAIN ST
MACUNGIE, PA 18062
(40.518108, -75.561097)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #270,16501-2134,US,25**5979,Cig/OTP Retail,02/28/2022,"1700 PEACH ST
ERIE, PA 16501-2134
(42.117956, -80.079295)"
PHILADELPHIA,LOPEZ INC,A & D MINI MARKET,19144-2352,US,51**8363,Cig/OTP Retail,02/28/2022,"5169 WAKEFIELD ST
PHILADELPHIA, PA 19144-2352
(40.032947, -75.164668)"
FAYETTE,DOLGENCORP LLC,DOLLAR GENERAL STORE 20520,15401,US,26**0154,Cig/OTP Retail,02/28/2022,"100 DEARTH RD
UNIONTOWN, PA 15401
(39.944583, -79.790745)"
DELAWARE,DOLGENCORP LLC,DOLLAR GENERAL #14849,19082-3811,US,23**7602,Cig/OTP Retail,02/28/2022,"704 GARRETT RD
UPPER DARBY, PA 19082-3811
(39.958596, -75.266771)"
LANCASTER,DOLGENCORP LLC,DOLLAR GENERAL STORE #13688,17501-1469,US,36**6159,Cig/OTP Retail,02/28/2022,"560 S 7TH ST
AKRON, PA 17501-1469
(40.145608, -76.209855)"
MONROE,DOLGENCORP LLC,DOLLAR GENERAL #16927,18301,US,45**2540,Cig/OTP Retail,02/28/2022,"2535 MILFORD ROAD
EAST STROUDSBURG, PA 18301
(41.039084, -75.135365)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #4653,16441-9028,US,25**6114,Cig/OTP Retail,02/28/2022,"12674 ROUTE 19 S
WATERFORD, PA 16441-9028
(41.934083, -79.980861)"
MIFFLIN,DOLGENCORP LLC,DOLLAR GENERAL STORE #14189,15618-1203,US,44**6192,Cig/OTP Retail,02/28/2022,"4402 STATE ROUTE 981
AVONMORE, PA 15618-1203
(40.517749, -79.476737)"
NORTHUMBERLAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #2755,17851-2176,US,49**6051,Cig/OTP Retail,02/28/2022,"240 S MARKET ST
MOUNT CARMEL, PA 17851-2176
(40.79453, -76.409483)"
LYCOMING,CAPL RETAIL LLC,UNI-MART #330,17701,US,41**1216,Cig/OTP Retail,02/28/2022,"2306 LYCOMING CREEK RD
WILLIAMSPORT, PA 17701
(41.265886, -77.046447)"
PHILADELPHIA,TORRES CALCANO GROCERY CORP,TORRES CALCANO GROCERY CORP,19134,US,51**4824,Retail,02/28/2022,"2080BELLMORE AVE
PHILADELPHIA, PA 19134"
ALLEGHENY,GIANT EAGLE INC,GIANT EAGLE 74,15220,US,70**3056,Cig/OTP Retail,02/28/2022,"MCKINNEY LN
PITTSBURGH, PA 15220"
PHILADELPHIA,ISHHAR INC,ISHHAR INC,19131,US,51**2809,Cig/OTP Retail,02/28/2022,"4708 WEST GIRARD AVE,
PHILADELPHIA, PA 19131
(39.972706, -75.217014)"
LEHIGH,DOLGENCORP LLC,DOLLAR GENERAL STORE #15875,18103,US,39**9429,Cig/OTP Retail,02/28/2022,"310 W EMAUS AVE
ALLENTOWN, PA 18103
(40.578033, -75.453899)"
DELAWARE,MEDIA SMOKE SHOP INC,MEDIA SMOKE SHOP INC,19063,US,23**1055,Cig/OTP Retail,02/28/2022,"107 S MONROE ST
MEDIA, PA 19063
(39.917266, -75.387714)"
MCKEAN,DOLGENCORP LLC,DOLLAR GENERAL #18692,16735,US,42**6471,Retail,02/28/2022,"8990 ROUTE 6
KANE, PA 16735
(41.710014, -78.693103)"
VENANGO,DOLGENCORP LLC,DOLLAR GENERAL STORE #1655,16323-6263,US,61**6019,Cig/OTP Retail,02/28/2022,"697 ALLEGHENY BLVD STE C
FRANKLIN, PA 16323-6263
(41.404527, -79.802324)"
PHILADELPHIA,VMR SERVICES INC,52ND STREET FOOD MARKET,19143,US,51**8522,Retail,02/28/2022,"1401 S 52ND STREET
PHILADELPHIA, PA 19143
(39.940433, -75.218785)"
LAWRENCE,DOLGENCORP LLC,DOLLAR GENERAL STORE #19677,16101,US,37**8824,OTP Retail,02/28/2022,"3409 PERRY HWY
NEW CASTLE, PA 16101"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL #14706,16407,US,25**7854,Cig/OTP Retail,02/28/2022,"405 W COLUMBUS AVE
CORRY, PA 16407
(41.934774, -79.656882)"
LEHIGH,SANDHYA LLC,FAMILY GROCERY MINI MARKET,18102,US,39**9703,Cig/OTP Retail,02/28/2022,"14 N 13TH ST
ALLENTOWN, PA 18102
(40.599358, -75.484078)"
BERKS,DOLGENCORP LLC,DOLLAR GENERAL STORE #497,19526-9212,US,06**5988,Cig/OTP Retail,02/28/2022,"700 S 4TH ST
HAMBURG, PA 19526-9212
(40.544653, -75.978642)"
ALLEGHENY,GIANT EAGLE INC,GIANT EAGLE #15,15137-2550,US,70**3252,Cig/OTP Retail,02/28/2022,"1701 LINCOLN HWY STE 1
N VERSAILLES, PA 15137-2550
(40.370408, -79.786011)"
BEDFORD,DOLGENCORP LLC,DOLLAR GENERAL STORE 20207,15554,US,05**0105,Cig/OTP Retail,02/28/2022,"369 QUAKER VALLEY RD
NEW PARIS, PA 15554
(40.098144, -78.533119)"
CLEARFIELD,DOLGENCORP LLC,DOLLAR GENERAL STORE # 15841,16847,US,17**0010,Cig/OTP Retail,02/28/2022,"1900 KYLERTOWN DRIFTING HWY
KYLERTOWN, PA 16847
(40.989954, -78.166761)"
BUCKS,DOLGENCORP LLC,DOLLAR GENERAL #19275,19067,US,09**4703,Retail,02/28/2022,"332 WEST TRENTON AVE
MORRISVILLE, PA 19067
(40.210557, -74.795844)"
SOMERSET,DOLGENCORP LLC,DOLLAR GENERAL STORE #4403,15501-7052,US,56**6103,Cig/OTP Retail,02/28/2022,"1606 N CENTER AVE STE 160
SOMERSET, PA 15501-7052
(40.036589, -79.075239)"
PHILADELPHIA,MARTINEZ FOOD MARKET INC,MARTINEZ FOOD MARKET INC,19132,US,51**5275,Cig/OTP Retail,02/28/2022,"2748 N. PARK AVENUE
PHILADELPHIA, PA 19132
(39.995314, -75.152978)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #4965,16505-4523,US,25**6126,Cig/OTP Retail,02/28/2022,"2315 W 12TH ST
ERIE, PA 16505-4523
(42.104068, -80.133963)"
BERKS,ALVIN CANELA,RANDY & DAYLEEN,19604-2062,US,06**5535,Cig/OTP Retail,02/28/2022,"1025 PERRY ST
READING, PA 19604-2062
(40.354732, -75.916521)"
BLAIR,DOLGENCORP LLC,DOLLAR GENERAL STORE #6445,16662-7609,US,07**6146,Cig/OTP Retail,02/28/2022,"2297 CURRYVILLE RD
MARTINSBURG, PA 16662-7609
(40.298766, -78.33083)"
MONTGOMERY,RAMOCO MARKETING GROUP LLC,69873- HARLEYSVILLE FUELS,19438-2512,US,46**1459,Cig/OTP Retail,02/28/2022,"161 MAIN ST
HARLEYSVILLE, PA 19438-2512
(40.26192, -75.368118)"
WESTMORELAND,GIANT EAGLE INC,GIANT EAGLE #10,15642,US,70**3025,Cig/OTP Retail,02/28/2022,"RT 30 N HUNTINGDON SQ
N HUNTINGDON, PA 15642"
WASHINGTON,DOLGENCORP LLC,DOLLAR GENERAL # 13996,15332,US,63**7597,Cig/OTP Retail,02/28/2022,"6239 ROUTE 88
FINLEYVILLE, PA 15332
(40.270407, -80.018417)"
BUTLER,DOLGENCORP LLC,DOLLAR GENERAL STORE #17413,16055,US,10**2272,Cig/OTP Retail,02/28/2022,"604 SOUTH PIKE ROAD STE 200
BUFFALO TOWNSHIP, PA 16055
(40.704413, -79.722992)"
BLAIR,CAPL RETAIL LLC,CHOICE TOB OUTLET #3103,16662,US,07**1225,Cig/OTP Retail,02/28/2022,"110 N MARKET STREET
MARTINSBURG, PA 16662
(40.311823, -78.3248)"
WAYNE,DOLGENCORP LLC,DOLLAR GENERAL STORE #4843,18431-7678,US,64**6119,Cig/OTP Retail,02/28/2022,"1199 TEXAS PALMYRA HWY STE B
HONESDALE, PA 18431-7678
(41.553287, -75.226484)"
GREENE,DOLGENCORP LLC,DOLLAR GENERAL STORE #16445,18436,US,30**1916,Cig/OTP Retail,02/28/2022,"1195 MOUNT COBB RD
JEFFERSON TOWNSHIP, PA 18436
(41.408186, -75.509828)"
FRANKLIN,DOLGENCORP LLC,DOLLAR GENERAL STORE #4986,17202-8939,US,28**6130,Cig/OTP Retail,02/28/2022,"4052 PHILADELPHIA AVE
CHAMBERSBURG, PA 17202-8939
(39.979706, -77.624742)"
